name,rid,color,area_px,lon,lat,country,province,admin_divisions,flags
,747,#d2cc4a,76,136.9328,35.1551,Japan,Aichi,"Chikusa-ku (千種区) (also Minami-ku (南区), Kita-ku (北区), Showa-ku (昭和区), Mizuho-ku (瑞穂区), Moriyama-ku (守山区), Higashi-ku (東区), Atsuta-ku (熱田区), Naka-ku (中区))",
,908,#dfcfb4,3284,138.5677,35.0865,Japan,"Shizuoka, Yamanashi, Nagano","most of Aoi-ku (葵区) (also Kawanehon-cho (川根本町), Fujinomiya City (富士宮市), Izu City (伊豆市), Shimizu-ku (清水区), Fuji City (富士市), Yamanashi, Numazu City (沼津市), Shimoda City (下田市), Kawazu-cho (河津町), Nishiizu-cho (西伊豆町), Minamiizu-cho (南伊豆町), Izunokuni City (伊豆の国)…)",
,875,#ddd39d,697,137.2137,35.0353,Japan,Aichi,"southwestern half of Toyota City (豊田市); Okazaki City (岡崎市) (also Miyoshi City (みよし市), Anjo City (安城市))",
,232,#95c2dc,427,135.6394,35.0192,Japan,"Kyoto, Osaka","Kameoka City (亀岡市) (also Ukyo-ku (右京区), Sakyo-ku (左京区), Nishikyo-ku (西京区), Kita-ku (北区), Nagaokakyo City (長岡京市), Osaka, Muko City (向日市), Kamigyo-ku (上京区), Minami-ku (南区), Oyamazaki-cho (大山崎町))",
,262,#9bbde7,2725,134.4792,34.9732,Japan,"Hyōgo, Okayama","Shiso City (宍粟市) (also Himeji City (姫路市), Mimasaka City (美作市), Sayo-cho (佐用町), Tatsuno City (たつの市), Bizen City (備前市), Kamikawa-cho (神河町), Kamigori-cho (上郡町), Wake-cho (和気町), Ako City (赤穂市), Aioi City (相生市), Ichikawa-cho (市川町), Fukusaki-cho (福崎町)…)",
,231,#95b5dc,1809,135.1382,34.9417,Japan,"Hyōgo, Osaka, Kyoto","Sasayama City (篠山市) (also Kita-ku (北区), Sanda City (三田市), Miki City (三木市), Kato City (加東市), Taka-cho (多可町), kasai City (加西市), Osaka, Nishiwaki City (西脇市), Ono City (小野市), Inagawa-cho (猪名川町), Takarazuka City (宝塚市), Nishinomiya City (西宮市)…)",
,878,#ddd979,422,136.9384,34.9248,Japan,Aichi,"Kariya City (刈谷市) (also Tokoname City (常滑市), Handa City (半田市), Mihama-cho (美浜町), Chita City (知多市), Tokai City (東海市), Anjo City (安城市), Obu City (大府市), Higashiura-cho (東浦町), Minamichita-cho (南知多町), Agui-cho (阿久比町), Taketoyo-cho (武豊町), Takahama City (高浜市)…)",
,116,#6ec8e2,199,135.7863,34.8889,Japan,Kyoto,"Uji City (宇治市); Fushimi-ku (伏見区) (also Joyo City (城陽市), Kyotanabe City (京田辺市), Yamashina-ku (山科区), Kumiyama-cho (久御山町), Shimogyo-ku (下京区), Minami-ku (南区), Higashiyama-ku (東山区), Nakagyo-ku (中京区))",
,574,#bfbde7,9252,132.329,34.8814,Japan,"Shimane, Yamaguchi, Tottori, Hiroshima","Shimane (also Tottori, Hagi City (萩市), Yamaguchi City (山口市), Mine City (美祢市), Shinomoseki City (下関市), Nagato City (長門市), Shunan City (周南市), Abu-cho (阿武町), Hiroshima)",
,425,#afc0e2,6504,133.3726,34.8609,Japan,"Okayama, Hiroshima, Tottori","Shobara City (庄原市) (also Maniwa City (真庭市), Niimi City (新見市), Miyoshi City (三次市), Takahashi City (高梁市), Fukuyama City (福山市), Jinsekikogen-cho (神石高原), Kagamino-cho (鏡野町), Sera-cho (世羅町), Kibichuo-cho (吉備中央), Ibara City (井原市), Misaki-cho (美咲町), Fuchu City (府中市)…)",
,128,#75b8e5,191,135.6132,34.8591,Japan,"Osaka, Kyoto","most of Takatsuki City (高槻市); most of Ibaraki City (茨木市) (also Hirakata City (枚方市), Kyoto, Shimamoto-cho (島本町), Settsu City (摂津市))",
,978,#e2d695,1124,137.6492,34.8465,Japan,"Shizuoka, Aichi","Shinshiro City (新城市); Kita-ku (北区) (also Iwata City (磐田市), Nishi-ku (西区), Hamakita-ku (浜北区), Kosai City (湖西市), Higashi-ku (東区), Naka-ku (中区), Minami-ku (南区))",
,945,#e1cc94,1238,138.12,34.8307,Japan,Shizuoka,"Shimada City (島田市) (also Kakegawa City (掛川市), Fujieda City (藤枝市), Mori-machi (森町), Makinohara City (牧之原市), Kikugawa City (菊川市), Fukuroi City (袋井市), Yaizu City (焼津市), Omaezaki City (御前崎市), Suruga-ku (駿河区), Yoshida-cho (吉田町))",
,72,#59a1ed,88,135.4825,34.8099,Japan,Osaka,most of Toyonaka City (豊中市); most of Suita City (吹田市); southern half of Minoh City (箕面市) (also Ikeda City (池田市)),
,543,#bce9d5,3083,136.1429,34.8055,Japan,"Shiga, Mie, Nara, Kyoto, Gifu","part of Nara (also Iga City (伊賀市), Koka City (甲賀市), Tsu City (津市), Higashiomi City (東近江市), Kyoto, Nabari City (名張市), Taga-cho (多賀町), Hino-machi (Tokyo) (日野町), Konan City (湖南市), Kameyama City (亀山市), Ritto City (栗東市), Ryuo-cho (竜王町)…)",
,1006,#e4d88e,740,137.2553,34.7719,Japan,Aichi,"Toyohashi City (豊橋市) (also Tahara City (田原市), Nishio City (西尾市), Toyokawa City (豊川市), Gamagori City (蒲郡市), Kota-cho (幸田町), Hekinan City (碧南市))",
,52,#508ee5,93,135.3837,34.7694,Japan,Hyōgo,southeastern part of Nishinomiya City (西宮市); central Amagasaki City (尼崎市); southeastern part of Takarazuka City (宝塚市); Itami City (伊丹市) (also Kawanishi City (川西市)),
,115,#6ea4de,116,135.6504,34.7515,Japan,Osaka,"Katano City (交野市) (also Neyagawa City (寝屋川市), Hirakata City (枚方市), Daito City (大東市), Shijonawate City (四條畷市), Higashiosaka City (東大阪市), Kadoma City (門真市), Moriguchi City (守口市))",
,127,#75a8e7,277,134.952,34.7286,Japan,Hyōgo,"Nishi-ku (西区); most of Kakogawa City (加古川市) (also Akashi City (明石市), Inami-cho (稲美町), Tarumi-ku (垂水区), Harima-cho (播磨町))",
,29,#3ea3e7,51,135.4899,34.7244,Japan,"Osaka, Hyōgo","most of Nishiyodogawa-ku (西淀川区) (also Higashiyodogawa-ku (東淀川区), Yodogawa-ku (淀川区), Hyōgo, Moriguchi City (守口市), Kita-ku (北区), Asahi-ku (旭区), Miyakojima-ku (都島区), Fukushima-ku (福島区))",
,179,#86b1e5,1205,133.9125,34.7132,Japan,Okayama,"Kita-ku (北区) (also Soja City (総社市), Kurashiki City (倉敷市), Akaiwa City (赤磐市), Higashi-ku (東区), Setouchi City (瀬戸内市), Bizen City (備前市), Naka-ku (中区), Hayashima-cho (早島町))",
,104,#6b91e9,115,135.207,34.7025,Japan,Hyōgo,"most of Higashinada-ku (東灘区) (also Suma-ku (須磨区), Chuo-ku (中央区), Nada-ku (灘区), Hyogo-ku (兵庫区), Ashiya City (芦屋市), Nagata-ku (長田区))",
,3,#1a8feb,38,135.5244,34.6789,Japan,Osaka,"Chuo-ku (中央区) (also Joto-ku (城東区), Naniwa-ku (浪速区), Higashinari-ku (東成区), Ikuno-ku (生野区), Tennoji-ku (天王寺区), Nishi-ku (西区), Tsurumi-ku (鶴見区), Miyakojima-ku (都島区), Fukushima-ku (福島区))",
,42,#4ab9e9,56,135.4951,34.6301,Japan,Osaka,"most of Hirano-ku (平野区) (also Minato-ku (港区), Suminoe-ku (住之江区), Higashisumiyoshi-ku (東住吉区), Sumiyoshi-ku (住吉区), Taisho-ku (大正区), Konohana-ku (此花区), Nishinari-ku (西成区), Abeno-ku (阿倍野区), Ikuno-ku (生野区))",
,100,#6ac8de,112,135.6113,34.6065,Japan,"Osaka, Nara","Yao City (八尾市); central Higashiosaka City (東大阪市) (also Habikino City (羽曳野市), Kashiwara City (柏原市), Matsubara City (松原市), Fujiidera City (藤井寺市), Nara)",
,1267,#ee91cc,381,139.577,34.5796,Japan,"Tokyo, Kanagawa","Yokosuka City (横須賀市) (also Oshima-machi (大島町), Hachijo-machi (八丈町), Miiyake-mura (三宅村), Kanazawa-ku (金沢区), Miura City (三浦市), Mikurajima-mura (御蔵島村), Niijima-mura (新島村), Konan-ku (港南区), Isogo-ku (磯子区), Kouzushima-mura (神津島村), Aogashima-mura (青ヶ島村), Toshima-mura (利島村)…)",
,148,#7ae9e9,502,135.7822,34.5586,Japan,Nara,"part of central Nara City (奈良市) (also Tenri City (天理市), Sakurai City (桜井市), Gose City (御所市), Yamatokoriyama City (大和郡山), Kashihara City (橿原市), Katsuragi City (葛城市), Kashiba City (香芝市), Tawaramoto-cho (田原本町), Asuka-mura (明日香村), Takatori-cho (高取町), Heguri-cho (平群町), Yamatotakada City (大和高田)…)",
,106,#6bd2e9,118,135.4904,34.5378,Japan,Osaka,"most of Nishi-ku (西区) (also Naka-ku (中区), Minami-ku (南区), Sakai-ku (堺区), Kita-ku (北区), Takaishi City (高石市), Higashi-ku (東区), Mihara-ku (美原区), Osakasayama City (大阪狭山))",
,720,#cfe7c1,2450,136.5095,34.5145,Japan,Mie,"Matsusaka City (松阪市) (also Tsu City (津市), Minamiise-cho (南伊勢町), Taiki-cho (大紀町), Ise City (伊勢市), Odai-cho (大台町), Suzuka City (鈴鹿市), Shima City (志摩市), Watarai-cho (度会町), Kameyama City (亀山市), Taki-cho (多気町), Toba City (鳥羽市), Yokkaichi City (四日市市)…)",
,424,#afb0e2,4631,132.4744,34.449,Japan,"Hiroshima, Yamaguchi, Ehime, Shimane","part of Yamaguchi (also Higashihiroshima City (東広島市), Kitahiroshima-cho (北広島町), Akitakata City (安芸高田), Hatsukaichi City (廿日市市), Mihara City (三原市), Asakita-ku (安佐北区), Akiota-cho (安芸太田), Kure City (呉市), Saeki-ku (佐伯区), Takehara City (竹原市), Otake City (大竹市), Etajima City (江田島市)…)",
,221,#938ae9,240,132.5229,34.3979,Japan,Hiroshima,"Aki-ku (安芸区) (also Higashi-ku (東区), Asaminami-ku (安佐南区), Kumano-cho (熊野町), Nishi-ku (西区), Minami-ku (南区), Kaita-cho (海田町), Fuchu-cho (府中町), Naka-ku (中区), Saka-cho (坂町))",
,180,#86e9e9,530,135.4316,34.3849,Japan,"Osaka, Wakayama","Kawachinagano City (河内長野) (also Izumi City (和泉市), Kishiwada City (岸和田市), Izumisano City (泉佐野市), Kaizuka City (貝塚市), Sennan City (泉南市), Misaki-cho (岬町), Chihayaakasaka-mura (千早赤阪), Tondabayashi City (富田林市), Hannan City (阪南市), Kanan-cho (河南町), Kumatori-cho (熊取町), Minami-ku (南区)…)",
,246,#97d8ee,1226,133.8687,34.2958,Japan,"Kagawa, Okayama, Tokushima","most of Takamatsu City (高松市) (also Mitoyo City (三豊市), Mannou-cho (まんのう), Kurashiki City (倉敷市), Minami-ku (南区), Ayagawa-cho (綾川町), Tamano City (玉野市), Kanonji City (観音寺市), Marugame City (丸亀市), Sakaide City (坂出市), Zentsuji City (善通寺市), Tadotsu-cho (多度津町), Kotohira-cho (琴平町)…)",
,460,#b3f0f0,3267,134.3523,34.1155,Japan,"Tokushima, Kagawa, Hyōgo","part of Kagawa (also Hyōgo, Mima City (美馬市), Miyoshi City (三好市), Anan City (阿南市), Awa City (阿波市), Tsurugi-cho (つるぎ町), Tokushima City (徳島市), Kamiyama-cho (神山町), Yoshinogawa City (吉野川市), Naruto City (鳴門市), Higashimiyoshi-cho (東みよし), Kamikatsu-cho (上勝町)…)",
,637,#c6afe2,1761,131.541,34.0505,Japan,"Yamaguchi, Ehime","southwestern half of Yamaguchi City (山口市) (also Shinomoseki City (下関市), Ube City (宇部市), Shunan City (周南市), Hofu City (防府市), Yanai City (柳井市), Sanyoonoda City (山陽小野), Suo-Oshima-cho (周防大島), Kudamatsu City (下松市), Hikari City (光市), Tabuse-cho (田布施町), Hirao-cho (平生町), Ehime…)",
,674,#cae9d1,7254,135.697,34.0009,Japan,"Wakayama, Nara, Mie","Wakayama (also Mie, Totsukawa-mura (十津川村), Gojo City (五條市), Kamikitayama-mura (上北山村), Kawakami-mura (川上村), Tenkawa-mura (天川村), Nosegawa-mura (野迫川村), Shimokitayama-mura (下北山村), Higashiyoshino-mura (東吉野村), Yoshino-cho (吉野町), Shimoichi-cho (下市町), Kurotaki-mura (黒滝村)…)",
,411,#adede6,1888,133.1035,33.909,Japan,"Ehime, Tokushima, Kōchi","Saijo City (西条市) (also Shikokuchuo City (四国中央), Imabari City (今治市), Matsuyama City (松山市), Niihama City (新居浜市), Toon City (東温市), Iyo City (伊予市), Tobe-cho (砥部町), Matsumae-cho (松前町), Kōchi, Tokushima)",
,1173,#eb87a0,479,130.8497,33.8463,Japan,Fukuoka,"Kokuraminami-ku (小倉南区) (also Yahatanishi-ku (八幡西区), Moji-ku (門司区), Wakamatsu-ku (若松区), Yahatahigashi-ku (八幡東区), Kanda-machi (苅田町), Kokurakita-ku (小倉北区), Tobata-ku (戸畑区), Nakama City (中間市), Mizumaki-machi (水巻町), Ashiya-machi (芦屋町))",
,1185,#eb9faa,1609,130.7766,33.6518,Japan,Fukuoka,"Iizuka City (飯塚市) (also Miyako-machi (みやこ町), Miyawaka City (宮若市), Kama City (嘉麻市), Soeda-machi (添田町), Chikujo-machi (築上町), Munakata City (宗像市), Buzen City (豊前市), Yukuhashi City (行橋市), Nogata City (直方市), Tagawa City (田川市), Koge-machi (上毛町), Okagaki-machi (岡垣町)…)",
,1062,#e75c70,102,130.4437,33.5987,Japan,Fukuoka,"most of Higashi-ku (東区); Hakata-ku (博多区) (also Minami-ku (南区), Kasuya-machi (粕屋町), Kasuga City (春日市), Onojo City (大野城市), Shime-machi (志免町))",
,1064,#e77b7b,247,130.2656,33.5557,Japan,Fukuoka,"most of Itoshima City (糸島市); most of Nishi-ku (西区) (also Sawara-ku (早良区), Jonan-ku (城南区), Minami-ku (南区), Chuo-ku (中央区))",
,1446,#f4b0b7,3129,129.8569,33.5204,Japan,"Saga, Nagasaki, Fukuoka","Tsushima City (対馬市) (also Karatsu City (唐津市), Saga City (佐賀市), Sasebo City (佐世保市), Imari City (伊万里市), Hirado City (平戸市), Takeo City (武雄市), Kanzaki City (神埼市), Iki City (壱岐市), Matsuura City (松浦市), Fukuoka, Ogi City (小城市), Taku City (多久市)…)",
,545,#bcebdd,10584,133.2935,33.4729,Japan,"Kōchi, Ehime, Tokushima","Kōchi (also Tokushima, Kumakogen-cho (久万高原), Seiyo City (西予市), Ozu City (大洲市), Uwajima City (宇和島市), Uchiko-cho (内子町), Kihoku-cho (鬼北町), Ainan-cho (愛南町), Iyo City (伊予市), Yawatahama City (八幡浜市), Matsuno-cho (松野町), Tobe-cho (砥部町)…)",
,1184,#eb9f9f,1471,130.7117,33.3629,Japan,"Fukuoka, Ōita, Saga","most of Hita City (日田市) (also Asakura City (朝倉市), Kurume City (久留米市), Saga, Ukiha City (うきは市), Chikushino City (筑紫野市), Nakagawa-machi (那珂川町), Chikuzen-machi (筑前町), Ogori City (小郡市), Toho-mura (東峰村), Dazaifu City (太宰府市), Hirokawa-cho (Nagoya City) (広川町), Umi-machi (宇美町)…)",
,1187,#eba79f,4174,131.4371,33.2581,Japan,"Ōita, Fukuoka","Bungoono City (豊後大野) (also Oita City (大分市), Nakatsu City (中津市), Taketa City (竹田市), Usa City (宇佐市), Yufu City (由布市), Kunisaki City (国東市), Usuki City (臼杵市), Kitsuki City (杵築市), Kusu-machi (玖珠町), Kokonoe-machi (九重町), Bungotakada City (豊後高田), Beppu City (別府市)…)",
,1588,#fdb8cc,2208,129.7858,32.8692,Japan,"Nagasaki, Saga","most of Nagasaki City (長崎市) (also Goto City (五島市), Isahaya City (諫早市), Saga, Saikai City (西海市), Unzen City (雲仙市), Minamishimabara City (南島原市), Shinkamigoto-cho (新上五島), Omura City (大村市), Shimabara City (島原市), Higashisonogi-cho (東彼杵町), Hasami-cho (波佐見町), Kawatana-cho (川棚町)…)",
,1318,#f0a395,546,130.6746,32.838,Japan,Kumamoto,"most of Tamana City (玉名市) (also Kita-ku (北区), Minami-ku (南区), Nishi-ku (西区), Koshi City (合志市), Higashi-ku (東区), Kikuyou-machi (菊陽町), Uto City (宇土市), Chuo-ku (中央区), Gyokuto-machi (玉東町), Kashima-machi (嘉島町))",
,1384,#f2b7aa,6591,130.7521,32.6646,Japan,"Kumamoto, Fukuoka, Ōita, Kagoshima, Miyazaki","Kumamoto (also Fukuoka, Ōita, Kagoshima, Miyazaki)",
,1544,#f9b7be,1,129.7696,32.5879,Japan,Nagasaki,southern small part of Nagasaki City (長崎市),tiny<5px
,1248,#edc7aa,7355,131.3523,32.2904,Japan,"Miyazaki, Ōita, Kumamoto, Kagoshima","Miyazaki (also Ōita, Kumamoto, Kagoshima)",
,1389,#f2c498,3407,130.4271,31.7378,Japan,"Kagoshima, Miyazaki","Satsumasendai City (薩摩川内) (also Kagoshima City (鹿児島市), Isa City (伊佐市), Minamikyushu City (南九州市), Izumi City (出水市), Satsuma-cho (さつま町), Minamisatsuma City (南さつま), Hioki City (日置市), Aira City (姶良市), Ibusuki City (指宿市), Yusui-cho (湧水町), Akune City (阿久根市), Ichikikushikino City (いちき串)…)",
,1449,#f4d79e,6026,129.4566,29.3349,Japan,"Kagoshima, Okinawa, Miyazaki","Kirishima City (霧島市) (also Yakushima-cho (屋久島町), Kanoya City (鹿屋市), Soo City (曽於市), Kimotsuki-cho (肝付町), Taketomi-cho (竹富町), Shibushi City (志布志市), Amami City (奄美市), Miyazaki, Nago City (名護市), Ishigaki City (石垣市), Minamiosumi-cho (南大隅町), Nishinoomote City (西之表市)…)",
,1195,#ebc549,282,127.7363,26.2228,Japan,Okinawa,"western half of Nanjo City (南城市) (also Itoman City (糸満市), Naha City (那覇市), Yaese-cho (八重瀬町), Yomitan-son (読谷村), Ginowan City (宜野湾市), Urasoe City (浦添市), Tomigusuku City (豊見城市), Nishihara-cho (西原町), Nakagusuku-son (中城村), Haebaru-cho (南風原町), Chatan-cho (北谷町), Kadena-cho (嘉手納町)…)",
,749,#d2ebdc,35659,101.4611,20.5362,Laos,"Oudomxai, Louangnamtha, Bokeo, Phongsaly, Xaignabouly, Louangphabang, Điện Biên, Nan, Chiang Rai, Shan (East)","Oudomxai; Louangnamtha (also Bokeo, Phongsaly, Xaignabouly, Louangphabang, Điện Biên, Chiang Rai, Shan (East), Nan)",
,662,#c8ece5,41798,103.5502,20.0556,Laos,"Houaphan, Louangphabang, Xiengkhouang, Nghệ An, Sơn La, Thanh Hóa, Điện Biên, Phongsaly","Houaphan; Xiengkhouang minus Mork (ມ. ໜອກໄມ) (also Nghệ An, Phonxay (ມ. ໂພນໄຊ), Viengkham (ມ. ວຽງຄຳ), Phonthong (ມ. ໂພນທອງ), Ngoi (ມ. ງອຍ), Pak Xeng (ມ. ປາກແຊງ), Phoukhoune (ມ. ພູຄູນ), Sơn La, Park Ou (ມ. ປາກອູ), Thanh Hóa, Điện Biên, Phongsaly)",
,617,#c3f0e0,23625,101.9198,18.8719,Laos,"Vientiane, Xaignabouly, Louangphabang, Vientiane Capital, Xaisomboon, Loei, Nan","Vientiane (also Louangphabang, Phiang (ມ. ພຽງ), Xayabury (ມ. ໄຊຍະບູລີ), Parklai (ມ. ປາກລາຍ), Vientiane Capital, Thongmyxay (ມ. ທົ່ງມີໄຊ), Xaisomboon, Loei, Nan)",
,682,#cbf5dc,38446,104.4629,18.1948,Laos,"Khammouan, Bolikhamxai, Xaisomboon, Xiengkhouang, Savannakhet, Quảng Bình, Vientiane, Bueng Kan","Khammouan; Bolikhamxai (also Xaisomboon, Xiengkhouang, Savannakhet, Quảng Bình, Vientiane, Bueng Kan)",
,304,#a0f1ca,2085,102.7452,18.0979,Laos,"Vientiane Capital, Vientiane","Xaythany (ມ. ໄຊທະນີ); Mayparkngum (ມ. ປາກງື່ມ) (also Naxaithong (ມ. ນາຊາຍທອງ), Hadxaifong (ມ. ຫາດຊາຍຟອງ), Xaysetha (ມ. ໄຊເສດຖາ), Sikhottabong (ມ. ສີໂຄດຕະບອງ), Sisattanak (ມ. ສີສັດຕະນາກ), Chanthabuly (ມ. ຈັນທະບູລີ), Vientiane)",
,562,#bdf3d9,11357,105.477,16.1713,Laos,"Savannakhet, Salavan, Champasack","Thapangthong (ມ. ທາພັງທອງ) (also Salavan, Xonbuly (ມ. ຊົນບູລີ), Songkhone (ມ. ສອງຄອນ), Champasack, Champhone (ມ. ຈຳພອນ), Outhoomphone (ມ. ອຸທຸມພອນ), Atsaphangthong (ມ. ອາດສະພັງທອງ), Kaysone Phomvihane (ມ. ໄກສອນພົມວິຫານ), Xayphoothong (ມ. ໄຊພູທອງ), Phalanxay (ມ. ພະລານໄຊ))",
,648,#c6ebd8,24760,106.4606,16.1613,Laos,"Savannakhet, Salavan, Sekong, Thừa Thiên - Huế, Quảng Trị, Khammouan, Attapeu, Champasack","Salavan minus Lakhonepheng (ມ. ລະຄອນເພງ) and Khongxedone (ມ. ໂຄງເຊໂດນ) (also Phine (ມ. ພິນ), Kaleum (ມ. ກະເລິມ), Sepone (ມ. ເຊໂປນ), Nong (ມ. ໜອງ), Vilabuly (ມ. ວິລະບູລີ), Dakcheung (ມ. ດັກຈຶງ), Lamarm (ມ. ລະມາມ), Atsaphone (ມ. ອາດສະພອນ), Thừa Thiên - Huế, Quảng Trị, Thateng (ມ. ທ່າແຕງ), Phalanxay (ມ. ພະລານໄຊ)…)",
